v0.6.1,,,,,,,,,,
CÓDIGO,UNIDAD,"MATERIAL BÁSICO","MATERIAL 1","MATERIAL 2","MATERIAL 3",Masa,Masa,Masa,"TOTAL KG","FACTOR DE CALCULO HCE"
P05WTA115,m2,"P.sand-cub a.prelac+PUR+a.prelac 80mm","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO","2,4","3,9","5,85","12,15",0
P05WTA118,m2,"P.sand-cub a.prelac+PUR+a.prelac 100mm","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO",3,"3,9","5,85","12,75",0
P05WTA120,m2,"P.sand-cub alu.lac+PUR+alu.lac 30mm","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO","0,9","3,9","5,85","10,65",0
P05WTA130,m2,"P.sand-cub alu.lac+PUR+alu.lac 50mm","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO","1,5","3,9","5,85","11,25",0
P05WTA140,m2,"P.sand-cub alu.lac+PUR+alu.lac 80mm","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO","2,4","3,9","5,85","12,15",0
P05WTA200,m2,"P.sand-cub cobre+PUR+a.prelac 30mm","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO","0,9","3,9","5,85","10,65",0
P05WTA300,m2,"P.sand-cub lám.imp+PUR+ac.prel","PUR PLANCHA CON HFC O PENTANO","ACERO GALVANIZADO","ACERO GALVANIZADO","1,2","3,9","5,85","10,95",0
P05WTB,,"POLIESTIRENO EXPANDIDO",,,,,,,0,0
P05WTB010,m2,"P.sandw-cub ac.galv.+EPS+ac.prelac 30mm tornillo visto","EPS POLIESTIRENO EXPANDIDO","ACERO GALVANIZADO","ACERO GALVANIZADO","0,6","7,86","7,86","16,32",0
P05WTB020,m2,"P.sandw-cub ac.galv.+EPS+ac.prelac 50mm tornillo visto","EPS POLIESTIRENO EXPANDIDO","ACERO GALVANIZADO","ACERO GALVANIZADO",1,"7,86","7,86","16,72",0
P05WTB100,m2,"P.sand-cub a.prelac+EPS+a.prelac 40mm","EPS POLIESTIRENO EXPANDIDO","ACERO GALVANIZADO","ACERO GALVANIZADO","0,8","7,86","7,86","16,52",0
P05WTB110,m2,"P.sand-cub a.prelac+EPS+a.prelac 50mm","EPS POLIESTIRENO EXPANDIDO","ACERO GALVANIZADO","ACERO GALVANIZADO",1,"7,86","7,86","16,72",0
P05WTB130,m2,"P.sand-cub a.prelac+EPS+a.prelac 60mm","EPS POLIESTIRENO EXPANDIDO","ACERO GALVANIZADO","ACERO GALVANIZADO","1,2","7,86","7,86","16,92",0
P05WTB140,m2,"Pan.aisl.impermeabilización Compopanel","EPS POLIESTIRENO EXPANDIDO",,,,,,0,0
P05WTC,,"LANA DE ROCA",,,,,,,0,0
P05WTC070,m2,"Pan.cub.5 grecas ACH e=30mm LDR tipoM","LANA DE ROCA",,,"2,1",,,"2,1",0
P05WTC080,m2,"Pan.cub.5 grecas ACH e=50mm LDR tipoM","LANA DE ROCA",,,"3,5",,,"3,5",0
P05WTC090,m2,"Pan.cub.5 grecas ACH e=80mm LDR tipoM","LANA DE ROCA",,,"5,6",,,"5,6",0
P05WTC100,m2,"Pan.cub.5 grecas ACH e=100mm LDR tipoM","LANA DE ROCA",,,7,,,7,0
P05WTC110,m2,"Pan.cub.2 grecas ACH e=100mm LDR tipoM","LANA DE ROCA",,,7,,,7,0
P05WTC120,m2,"P.sand. c.laca.+l.r.+c.laca. e=80, 100 kg/m3","LANA DE ROCA",,,8,,,8,0
P05WTC130,m2,"P.sand. c.laca.+l.r.+c.laca. e=100, 100 kg/m3","LANA DE ROCA",,,10,,,10,0
P05WTC140,m2,"P.sand. c.laca.+l.r.+c.laca. e=150, 100 kg/m3","LANA DE ROCA",,,15,,,15,0
P05WTC145,m2,"P.sand. c.laca.+l.r.+c.laca. e=50, 135 kg/m3","LANA DE ROCA",,,"6,75",,,"6,75",0
P05WTC150,m2,"P.sand. c.laca.+l.r.+c.laca. e=80, 135 kg/m3","LANA DE ROCA",,,"10,8",,,"10,8",0
P05WTC160,m2,"P.sand. c.laca.+l.r.+c.laca. e=100, 135 kg/m3","LANA DE ROCA",,,"13,5",,,"13,5",0
P05WTC180,m2,"Pan.cub.5 gre.perf.ACH e=50mm LDR tipoL","LANA DE ROCA",,,40,,,40,0
P05WTC190,m2,"Pan.cub.5 gre.perf.ACH e=80mm LDR tipoL","LANA DE ROCA",,,64,,,64,0
P05WTC200,m2,"Pan.cub.5 gre.perf.ACH e=100mm LDR tipoL","LANA DE ROCA",,,8,,,8,0
P05WTD,,POLIISOCIANURATO,,,,,,,0,0
P05WTD010,m2,"P.sand-cub a.prelac+PIR+a.prelac 40mm 80kg T.oculto","ACERO GALVANIZADO",,"PIR ESPUMA DE POLIISOCIANURATO","46,8","46,8","1,28","94,88",0
P05WTD020,m2,"P.sand-cub a.prelac+PIR+a.prelac 50mm 80kg T.oculto","ACERO GALVANIZADO",,"PIR ESPUMA DE POLIISOCIANURATO","46,8","46,8","1,6","95,2",0
P05WTD030,m2,"P.sand-cub a.prelac+PIR+a.prelac 60mm 80kg T.oculto","ACERO GALVANIZADO",,"PIR ESPUMA DE POLIISOCIANURATO","46,8","46,8","1,92","95,52",0
P05WTD040,m2,"P.sand-cub a.prelac+PIR+a.prelac 80mm 80kg T.oculto","ACERO GALVANIZADO",,"PIR ESPUMA DE POLIISOCIANURATO","46,8","46,8","2,56","96,16",0
P06,,"MATERIALES IMPERMEABILIZANTES",,,,,,,0,0
P06B,,"MATERIALES BITUMINOSOS",,,,,,,0,0
P06BA,,ADHESIVOS,,,,,,,0,0
P06BA010,kg,"Oxiasfalto 90/40",OXIASFALTO,,,1,,,1,0
P06BA011,kg,"Oxiasfalto catalítico 90/40",OXIASFALTO,,,1,,,1,0
P06BA020,kg,"Adhesivo Impridan 500",OXIASFALTO,,,1,,,1,0
P06BF,,"LOSAS FILTRANTES",,,,,,,0,0
P06BF010,m2,"Losa filtrante Filtrón R-7 60x60 gris gruesa","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,60,"1,125",,"61,125",0
P06BF040,m2,"Losa filtrante Danolosa 7,5","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,60,"1,3125",,"61,3125",0
P06BF050,m2,"Losa filtrante Danolosa 8,5","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,60,"1,6875",,"61,6875",0
P06BF055,m2,"Losa filtrante Danolosa 8,5","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,60,"1,6875",,"61,6875",0
P06BF060,m2,"Losa filtrante Danolosa 9,5","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,60,"2,0625",,"62,0625",0
P06BF110,m2,"Losa filtrante Baldosa aisl. Texlosa R 50/35 Gris","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,65,"1,3125",,"66,3125",0
P06BF180,m2,"Losa filtrante 60x60x85cm","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,70,"1,6875",,"71,6875",0
P06BF220,m2,"Losa Filtrón R-10 60x60 blac./alb. fina","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,70,"2,625",,"72,625",0
P06BF230,m2,"Losa Filtrón R-10 60x60 gris gruesa","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,70,"2,625",,"72,625",0
P06BF250,m2,"Sika Losa filtr.cub.inv. 40x30x8 gris/blanco","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,"73,5","1,875",,"75,375",0
P06BF260,m2,"Sika Losa filtr.cub.inv. 40x30x9 gris/blanco","HORMIGON CON ARIDOS LIGEROS","XPS POLIESTIRENO EXTRUIDO",,"73,5","2,25",,"75,75",0
P06BG,,"GEOTEXTILES Y DRENANTES",,,,,,,#VALUE!,0
P06BG010,m2,"Fieltro geotextil Rooftex 120","GEOTEXTIL DE POLIESTER",,,"0,12",,,"0,12",0
P06BG015,m2,"Fieltro geotextil Rooftex 200","GEOTEXTIL DE POLIESTER",,,"0,2",,,"0,2",0
P06BG020,m2,"Fieltro geotextil Texxam 700","GEOTEXTIL DE POLIPROPILENO",,,"0,7",,,"0,7",0
P06BG030,m2,"Fieltro geotextil Texxam 1000","GEOTEXTIL DE POLIPROPILENO",,,1,,,1,0
P06BG040,m2,"Fieltro geotextil Texxam 1500","GEOTEXTIL DE POLIPROPILENO",,,"1,5",,,"1,5",0
P06BG050,m2,"Fieltro geotextil Danofelt PY-150 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,15",,,"0,15",0
P06BG060,m2,"Fieltro geotextil Danofelt PY-200 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,2",,,"0,2",0
P06BG062,m2,"Fieltro geotextil Danofelt PY-300 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,3",,,"0,3",0
P06BG063,m2,"Fieltro geotextil Danofelt PY-500 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,5",,,"0,5",0
P06BG064,m2,"Fieltro geotextil Danofelt PP-125","GEOTEXTIL DE POLIPROPILENO",,,"0,125",,,"0,125",0
P06BG066,m2,"Fieltro geotextil Danofelt PP-115","GEOTEXTIL DE POLIPROPILENO",,,"0,115",,,"0,115",0
P06BG067,m2,"Fieltro geotextil Danofelt PP-160","GEOTEXTIL DE POLIPROPILENO",,,"0,16",,,"0,16",0
P06BG068,m2,"Fieltro geotextil Danofelt PP-180","GEOTEXTIL DE POLIPROPILENO",,,"0,318",,,"0,318",0
P06BG069,m2,"Fieltro geotextil Danofelt PP-215","GEOTEXTIL DE POLIPROPILENO",,,"0,215",,,"0,215",0
P06BG070,m2,"Placa drenante Danosa",,,,,,,0,0
P06BG074,u,"Fij. autoadhesiva Danodren",,,,,,,0,0
P06BG075,m2,"Lámina drenante Danodren R-20",,,,,,,0,0
P06BG080,m2,"Lámina drenante Danodren H-15",,,,,,,0,0
P06BG081,m2,"Lámina drenante Danodren H-15 plus","POLIETILENO ALTA DENSIDAD","POLIPROPILENO (PP)",,"4,9",,"0,125","5,025",0
P06BG082,m2,"Lámina drenante Danodren H-25",,,,,,,0,0
P06BG083,m2,"Lámina drenante Danodren H-25 plus",,,,,,,0,0
P06BG084,m2,"Lámina drenante Danodren jardín",,,,,,,0,0
P06BG100,m2,"Fieltro geotextil 300gr/m2","GEOTEXTIL DE POLIESTER",,,"0,3",,,"0,3",0
P06BG110,m2,"Fieltro geotextil 150 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,15",,,"0,15",0
P06BG130,m2,"Capa drenante Drentex Impact Garden",,,,,,,0,0
P06BG135,m2,"Capa drenante Drentex Impact 100",,,,,,,0,0
P06BG138,m2,"Fieltro geotextil Rooftex 300","GEOTEXTIL DE POLIESTER",,,"0,3",,,"0,3",0
P06BG140,m2,"Capa drenante Drentex Impact 200",,,,,,,0,0
P06BG145,m2,"Capa drenante Drentex Impact Parking",,,,,,,0,0
P06BG155,m,"Capa reten. agua Drentex Substrat",,,,,,,0,0
P06BG160,m,"Perfil Drentex Limit","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06BG165,m2,"Capa drenante Drentex Protect Plus","POLIETILENO ALTA DENSIDAD","POLIPROPILENO (PP)",,"0,51","0,11",,"0,62",0
P06BG175,m2,"Geocompuesto drenante Jardín",,,,,,,0,0
P06BG250,m2,"Lámina geot. propileno 110 g/m2","POLIPROPILENO (PP)",,,"0,11",,,"0,11",0
P06BG254,m2,"Geotextil no tejido 500 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,5",,,"0,5",0
P06BG255,m2,"Geotextil no tejido 200 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,2",,,"0,2",0
P06BG256,m2,"Geotextil no tejido Rooftex Fleece","GEOTEXTIL DE POLIESTER",,,"0,2",,,"0,2",0
P06BG261,m2,"Geotextil tejido 150 g/m2","GEOTEXTIL DE POLIESTER",,,"0,15",,,"0,15",0
P06BG262,m2,"Geotextil tejido 200 g/m2","GEOTEXTIL DE POLIESTER",,,"0,2",,,"0,2",0
P06BG263,m2,"Geotextil tejido  280 g/m2","GEOTEXTIL DE POLIESTER",,,"0,28",,,"0,28",0
P06BG264,m2,"Geotextil tejido  450 g/m2","GEOTEXTIL DE POLIESTER",,,"0,45",,,"0,45",0
P06BG265,m2,"Geotextil tejido 300g/m2","GEOTEXTIL DE POLIESTER",,,"0,3",,,"0,3",0
P06BG320,m2,"Fieltro geotextil 125 g/m2","GEOTEXTIL DE POLIESTER",,,"0,125",,,"0,125",0
P06BG340,m2,"Geotextil antipunzonamiento Texxam 1000","GEOTEXTIL DE POLIPROPILENO",,,1,,,1,0
P06BG350,m2,"Geotextil poliéster Vicomtex 300 g","GEOTEXTIL DE POLIESTER",,,"0,3",,,"0,3",0
P06BG360,m2,"Lámina filtrante ZinCo ISM50",,,,,,,0,0
P06BG370,m2,"Lámina filtrante ZinCo SF",,,,,,,0,0
P06BG380,m2,"Lámina filtrante ZinCo TG",,,,,,,0,0
P06BG390,m2,"Lámina retención ZinCo SSM45",,,,,,,0,0
P06BG400,m2,"Lámina reparación ZinCo TGF20",,,,,,,0,0
P06BG410,m2,"E.drenante ZinCo Elastodrain EL200",,,,,,,0,0
P06BG420,m2,"P.drenante ZinCo Floradrain FD25",,,,,,,0,0
P06BG440,m2,"P.drenante ZinCo Floradrain FD60",,,,,,,0,0
P06BG450,m2,"P.drenante con geotextil 150 gr/m2","GEOTEXTIL DE POLIESTER",,,"0,15",,,"0,15",0
P06BG500,m2,"Geocompuesto drenante Cetcodrain doble",,,,,,,0,0
P06BG510,m2,"Capa separación Sika Sarnafelt A 300",,,,,,,0,0
P06BI,,"IMPRIMADORES Y SELLADORES",,,,,,,0,0
P06BI020,kg,"Imprim.asfáltica Curidan",,,,1,,,1,0
P06BI030,kg,"Imprim.asfáltica Impridan-100",,,,1,,,1,0
P06BI036,kg,"Emulsión asfáltica Emufal I",,,,1,,,1,0
P06BI040,kg,"Imprim.asfáltico Maxdan caucho","CAUCHO BUTILO",,,1,,,1,0
P06BI060,m,"Sellador Juntodan-E D=15 mm",,,,,,,0,0
P06BI080,kg,"Emulsión asfáltica Maxdan",,,,1,,,1,0
P06BI090,kg,"Imp.líquida bitumen modif.Pibial 2C Bit",,,,1,,,1,0
P06BI100,kg,"Emulsión asfáltica p/coquillas lana vidrio",,,,1,,,1,0
P06BL,,"LÁM. BITUMINOSAS AUXILIARES",,,,,,,0,0
P06BL030,m2,"Lám. Glasdan 30 P PLAST",OXIASFALTO,,,,,,0,0
P06BL040,m2,"Lám. Glasdan 30 P Elast.",OXIASFALTO,,,,,,0,0
P06BL050,m2,"Lám. Glasdan 40 P PLAST",OXIASFALTO,,,,,,0,0
P06BL070,m2,"Lám. Esterdan 30 P PLAST",OXIASFALTO,,,,,,0,0
P06BL090,m2,"Lám. Esterdan 40 P PLAST",OXIASFALTO,,,,,,0,0
P06BL110,m2,"Barrera vapor Asfaldan R Tipo 3 P POL",OXIASFALTO,,,,,,0,0
P06BL220,m2,"Lám. Moply N PE 3 kg",OXIASFALTO,,,,,,0,0
P06BL225,m2,"Lám. Moply N FP 3 kg",OXIASFALTO,,,,,,0,0
P06BL230,m2,"Lám. Moply N FV 3 kg",OXIASFALTO,,,,,,0,0
P06BL240,m,"Banda autoadhesiva 15 cm Ondufilm",OXIASFALTO,,,,,,0,0
P06BL245,m,"Banda autoadhesiva 22,5 cm Ondufilm",OXIASFALTO,,,,,,0,0
P06BL250,m,"Banda autoadhesiva 45 cm Ondufilm",OXIASFALTO,,,,,,0,0
P06BL260,m2,"Lámina bituminosa oxiasfalto LO-30/FV(60)",OXIASFALTO,,,,,,0,0
P06BS,,"LAM. BETÚN MODIFICADO (APP, SBS)",,,,,,,0,0
P06BS020,m2,"Lám. Glasdan 40/GP erf elast.gris (negro)",OXIASFALTO,,,,,,0,0
P06BS030,m2,"Lám. Glasdan 24 AP elast",OXIASFALTO,,,,,,0,0
P06BS040,m2,"Lám. Glasdan 30 P elast",OXIASFALTO,,,,,,0,0
P06BS045,m2,"Lam. Glasdan 30 P Pol",OXIASFALTO,,,,,,0,0
P06BS050,m2,"Lám. Glasdan 40 P elast",OXIASFALTO,,,,,,0,0
P06BS055,m2,"Lam. Esterdan 30 P Pol",OXIASFALTO,,,,,,0,0
P06BS060,m2,"Lam. Glasdan 40/GP pol gris (negro)",OXIASFALTO,,,,,,0,0
P06BS100,m2,"Lám. Glasdan AL-80 tipo 30 P POL",OXIASFALTO,,,,,,0,0
P06BS110,m2,"Lám. sintética bajo teja",OXIASFALTO,,,,,,0,0
P06BS120,m,"Banda de termin.Esterdan Plus 40/GP elast.",OXIASFALTO,,,,,,0,0
P06BS130,m,"Banda de refuerzo E 30 P elast. (0,32m)",OXIASFALTO,,,,,,0,0
P06BS140,m2,"Lám. Esterdan 30 P elast",OXIASFALTO,,,,,,0,0
P06BS145,m2,"Lam. Esterdan 30 P Pol",OXIASFALTO,,,,,,0,0
P06BS150,m2,"Lám. Esterdan 40 P elast",OXIASFALTO,,,,,,0,0
P06BS155,m2,"Lam. Esterdan 40 P Pol",OXIASFALTO,,,,,,0,0
P06BS160,m2,"Lám. Esterdan 48 P elast",OXIASFALTO,,,,,,0,0
P06BS165,m2,"Lám. Esterdan 48 P Pol",OXIASFALTO,,,,,,0,0
P06BS170,m2,"Lám. Esterdan plus 40/GP elast gris (negro)",OXIASFALTO,,,,,,0,0
P06BS175,m2,"Lam. Glasdan 40/GP erf Pol.gris (negro)",OXIASFALTO,,,,,,0,0
P06BS180,m2,"Lám. Esterdan plus 50/GP elast gris (negro)",OXIASFALTO,,,,,,0,0
P06BS185,m2,"Lam. Esterdan 50 GP Pol gris (negro)",OXIASFALTO,,,,,,0,0
P06BS190,m2,"Lám. Esterdan plus 50/GP elast.verde jardín",OXIASFALTO,,,,,,0,0
P06BS250,m2,"Lám. Polydan 40 P elast",OXIASFALTO,,,,,,0,0
P06BS260,m2,"Lám. Esterdan FM 30 P elast.",OXIASFALTO,,,,,,0,0
P06BS270,m2,"Lám. Polydan 48 P Parking",OXIASFALTO,,,,,,0,0
P06BS280,m2,"Lám. Polydan plus FM 50/GP elast.gris (negro)",OXIASFALTO,,,,,,0,0
P06BS290,m2,"Lám. Asfaldan AL-80 tipo 30 P elast",OXIASFALTO,,,,,,0,0
P06BS300,m2,"Lám. Polydan 60 TF elast",OXIASFALTO,,,,,,0,0
P06BS305,m2,"Lám. Polydan 180-48 P elast",OXIASFALTO,,,,,,0,0
P06BS310,m2,"Lám. Polydan 180-60/GP elast gris (negro)",OXIASFALTO,,,,,,0,0
P06BS350,m2,"Lám. Morterplas FP 4,8 kg",OXIASFALTO,,,,,,0,0
P06BS355,m2,"Lám. Morterplas SBS FP 4,8 kg",OXIASFALTO,,,,,,0,0
P06BS465,m2,"Lám. Super Morterplas 4,8 kg",OXIASFALTO,,,,,,0,0
P06BS470,m2,"Lám. Morterplas PE 4 kg",OXIASFALTO,,,,,,0,0
P06BS480,m2,"Lám. Hiper Morterplas 4 kg",OXIASFALTO,,,,,,0,0
P06BS485,m2,"Lám. Hiper Morterplas 4,8 kg",OXIASFALTO,,,,,,0,0
P06BS490,m2,"Lám. Morterplas FV 3 kg",OXIASFALTO,,,,,,0,0
P06BS500,m2,"Lám. Morterplas FP 3 kg",OXIASFALTO,,,,,,0,0
P06BS510,m2,"Lám. Morterplas FP 4 kg",OXIASFALTO,,,,,,0,0
P06BS520,m2,"Lám. Morterplas PE 3 kg",OXIASFALTO,,,,,,0,0
P06BS550,m2,"Lám. Morterplas parking",OXIASFALTO,,,,,,0,0
P06BS560,m2,"Lám. Morterplas FP 4 kg Garden",OXIASFALTO,,,,,,0,0
P06BS570,m2,"Lám. Morterplas SBS FM 5 kg mi.natural",OXIASFALTO,,,,,,0,0
P06BS575,m2,"Lám. Morterplas SBS FM 3 kg",OXIASFALTO,,,,,,0,0
P06BS580,m2,"Lám. Morterplas SBS FP 3 kg",OXIASFALTO,,,,,,0,0
P06BS590,m2,"Lám. Morterplas SBS FP 4 kg",OXIASFALTO,,,,,,0,0
P06BS600,m2,"Lám. Morterplas SBS FPV 4 kg min.natural",OXIASFALTO,,,,,,0,0
P06BS608,m2,"Lám. Morterplas SBS FV 2,4 kg GR-2",OXIASFALTO,,,,,,0,0
P06BS610,m2,"Lám. Morterplas FPV 4 kg mi. natural",OXIASFALTO,,,,,,0,0
P06BS620,m2,"Lám. Morterplas FPV 5 kg mi. natural",OXIASFALTO,,,,,,0,0
P06BS630,m2,"Lám. Morterplas FPV-S 6 kg min.",OXIASFALTO,,,,,,0,0
P06BS650,m2,"Lám. Morterplas FP-T 6 kg min.",OXIASFALTO,,,,,,0,0
P06BS710,m2,"Lám. autoadhesiva Texself FV 2C",OXIASFALTO,,,,,,0,0
P06BS740,m2,"Lám. autoadhesiva Texself HD 1,5 mm",OXIASFALTO,,,,,,0,0
P06BS750,m2,"Lám. autoadhesiva Texself FV 4 kg min.",OXIASFALTO,,,,,,0,0
P06BS770,m2,"Lám. autoadhesiva Texself PE 2 mm",OXIASFALTO,,,,,,0,0
P06BS780,m2,"Lam. autoadhesiva SELF DAN BTM",OXIASFALTO,,,,,,0,0
P06BS790,m,"Lám. autoadhesiva Texself Band FV 2C",OXIASFALTO,,,,,,0,0
P06BS800,m2,"Lám. autoadhesiva Texself 1,5 mm",OXIASFALTO,,,,,,0,0
P06BS820,m2,"Lám. Morterplas  FV 4 kg mi. natural",OXIASFALTO,,,,,,0,0
P06BS830,m2,"Lám. Morterplas  SBS FV 4 kg mi. natural",OXIASFALTO,,,,,,0,0
P06BS880,m2,"Lám. betún modific. SBS LBM(SBS)-30 FV",OXIASFALTO,,,,,,0,0
P06BS890,m2,"Lám. betún modific. SBS LBM(SBS)-40 G-FP",OXIASFALTO,,,,,,0,0
P06BS900,m2,"Lám. betún modific. SBS LBM(SBS)-50 G-FP",OXIASFALTO,,,,,,0,0
P06BS910,m2,"Lám. betún modific. SBS LBM(SBS)-30 FP",OXIASFALTO,,,,,,0,0
P06BS920,m2,"Lám. betún modific. SBS LBM(SBS)-40 FP",OXIASFALTO,,,,,,0,0
P06S,,"MATERIALES SINTÉTICOS",,,,,,,0,0
P06SI,,"IMPRIMADORES Y SELLANTES",,,,,,,0,0
P06SI010,kg,"Imprimación Mopren Mu Primer",,,,1,,,1,0
P06SI015,kg,"Imprimación Mopren EP Primer",,,,1,,,1,0
P06SI020,kg,"Adhesivo de contacto BA 007",,,,1,,,1,0
P06SI040,kg,"Imprimación caucho sintético","CAUCHO BUTILO",,,1,,,1,0
P06SI050,kg,"Caucho sintético","CAUCHO BUTILO",,,1,,,1,0
P06SI060,u,"Espuma poliuretano Ondufoam 750cc (13m2 aprox)","PUR ESPUMA DE POLIURETANO",,,,,,0,0
P06SI065,u,"Masilla poliuretano Onduflex 300cc (12m2 aprox)","POLIURETANO (PU)",,,,,,0,0
P06SI110,m,"Sellado acrílico e=7 mm",,,,,,,0,0
P06SI120,m,"Sellado silicona ácida e=7 mm","SILICONA PURA",,,,,,0,0
P06SI130,m,"Sellado silicona neutra e=7 mm","SILICONA PURA",,,,,,0,0
P06SI140,m,"Sellado silicona fungicida e=7mm","SILICONA PURA",,,,,,0,0
P06SI150,m,"Sellado poliuretano e=7 mm","PUR ESPUMA DE POLIURETANO",,,,,,0,0
P06SI160,m,"Sellado silicona neutra e=20 mm","SILICONA PURA",,,,,,0,0
P06SI170,m,"Sellado poliuretano e=20 mm","PUR ESPUMA DE POLIURETANO",,,,,,0,0
P06SI180,kg,"Masilla caucho-asfáltica","CAUCHO BUTILO",,,1,,,1,0
P06SI190,m2,"Masilla de poliuretano P-404 Butech","PUR ESPUMA DE POLIURETANO",,,,,,0,0
P06SI200,u,"Adhesivo Vinitex FB",,,,,,,0,0
P06SI210,u,"Masilla de poliuretano","PUR ESPUMA DE POLIURETANO",,,,,,0,0
P06SL,,"LÁMINAS, FILMS Y MALLAS","FIBRA DE VIDRIO",,,,,,0,0
P06SL010,kg,"Imperm.polimérico proyect. Masterseal 345",,,,1,,,1,0
P06SL015,m2,"Lámina EPDM 1,52 mm","LAMINA DE EPDM",,,"1,748",,,"1,748",0
P06SL020,m2,"Lámina EPDM 1,14 mm","LAMINA DE EPDM",,,"1,311",,,"1,311",0
P06SL025,m2,"Lám. caucho EPDM 1,20 mm","LAMINA DE EPDM",,,"1,38",,,"1,38",0
P06SL030,m2,"Lám. caucho EPDM 1 mm","LAMINA DE EPDM",,,"1,15",,,"1,15",0
P06SL043,m2,"Lámina EPDM 1,35 mm","LAMINA DE EPDM",,,"1,5525",,,"1,5525",0
P06SL044,m2,"Lámina EPDM 2 mm","LAMINA DE EPDM",,,"2,3",,,"2,3",0
P06SL045,m2,"Lámina EPDM Fotovoltaico 1,5 mm","LAMINA DE EPDM",,,"1,725",,,"1,725",0
P06SL046,m2,"Lámina EPDM 1,14 mm","LAMINA DE EPDM",,,"1,61",,,"1,61",0
P06SL050,m2,"Lám.PVC-P FV 1,2 mm gris","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL070,m2,"Lám.PVC-P FV FV 1,2 mm 1,62 kg","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL090,m2,"Lámina polietileno 0,25 mm azul","POLIETILENO ALTA DENSIDAD (HDPE)",,,,,,0,0
P06SL100,m2,"Lám.PVC-P FV 1,5mm gris","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL105,m2,"Lám.PVC-P pol. 1,5mm gris 2,05","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL120,m2,"Lámina de poliamida abierta","POLIAMIDA (NYLON) (PA)",,,,,,0,0
P06SL160,m2,"Malla fibra vidrio 64 g/m2","FIBRA DE VIDRIO",,,"0,064",,,"0,064",0
P06SL180,m2,"Lámina plástico",,,,,,,0,0
P06SL185,m2,"Lámina polietileno 1 mm","POLIETILENO ALTA DENSIDAD (HDPE)",,,,,,0,0
P06SL190,m2,"Lámina polietileno 5 mm","POLIETILENO ALTA DENSIDAD (HDPE)",,,,,,0,0
P06SL200,m2,"Lám.Impertop PVC 1,2 mm AZS 2002","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL210,m2,"Imperband Butech (5m2)",,,,,,,0,0
P06SL220,m2,"Imperband Butech (30m2)",,,,,,,0,0
P06SL230,m2,"Lám.polimérica TPO 3 mm Butech","LAMINA DE TPO",,,,,,0,0
P06SL300,m2,"Lámina Danopol FV 1,2",,,,,,,0,0
P06SL310,m2,"Lámina Danopol HS 1,2",,,,,,,0,0
P06SL320,m2,"Lámina Danopol HS 1,5",,,,,,,0,0
P06SL350,m2,"Lám. PVC Novanol 1,2 mm gris","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL355,kg,"Adhesivo soldador PVC PG-30","CLORURO DE POLIVINILO (PVC)",,,1,,,1,0
P06SL360,kg,"Sellante líquido de PVC PG-40","CLORURO DE POLIVINILO (PVC)",,,1,,,1,0
P06SL370,m2,"Membrana PVC Sikaplan 12 G gris","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL380,m2,"Membrana PVC Sikaplan 15 G gris","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
P06SL390,m2,"Membrana PVC Sikaplan 15 G blanco","CLORURO DE POLIVINILO (PVC)",,,,,,0,0
